mode,asset,instrument,kind,sector,selection,reference_date,reference_usd,multiple,target_usd,horizon,question,replicate,p
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,53,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,54,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,55,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,56,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,57,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,58,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,59,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,60,0.39
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,61,0.37
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,62,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,63,0.37
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,64,0.39
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,65,0.4
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,66,0.39
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,67,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,68,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,69,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,70,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,71,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,72,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,73,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,74,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,75,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,76,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,77,0.37
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,78,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,79,0.37
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,80,0.36
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,81,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,82,0.37
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,83,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,84,0.39
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,85,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,86,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,87,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,88,0.37
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,89,0.39
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,90,0.37
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,91,0.37
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,92,0.37
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,93,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,94,0.37
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,95,0.37
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,96,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,97,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,98,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,99,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,2,5.4,no_date,AMC Entertainment will reach $5.40 per share,100,0.38
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",1,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",2,0.32
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",3,0.36
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",4,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",5,0.33
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",6,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",7,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",8,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",9,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",10,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",11,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",12,0.36
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",13,0.33
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",14,0.36
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",15,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",16,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",17,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",18,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",19,0.32
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",20,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",21,0.33
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",22,0.33
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",23,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",24,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",25,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",26,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",27,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",28,0.33
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",29,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",30,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",31,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",32,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",33,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",34,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",35,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",36,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",37,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",38,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",39,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",40,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",41,0.33
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",42,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",43,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",44,0.36
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",45,0.33
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",46,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",47,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",48,0.33
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",49,0.36
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",50,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",51,0.34
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",52,0.35
blank,AMC,AMC Entertainment,stock,Meme-stock probe,User-requested meme-stock probe,2026-09-20,2.7,10,27.0,2035,"AMC Entertainment will reach $27.00 per share by December 31, 2035",53,0.34
