criteria_mode,target_usd,target_words,year,question,replicate,p
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",10,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",11,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",12,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",13,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",14,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",15,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",16,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",17,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",18,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",19,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",20,0.25
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",21,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",22,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",23,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",24,0.21
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",25,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",26,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",27,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",28,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",29,0.21
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",30,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",31,0.25
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",32,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",33,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",34,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",35,0.25
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",36,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",37,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",38,0.25
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",39,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",40,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",41,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",42,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",43,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",44,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",45,0.21
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",46,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",47,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",48,0.21
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",49,0.21
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",50,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",51,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",52,0.21
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",53,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",54,0.2
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",55,0.21
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",56,0.25
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",57,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",58,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",59,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",60,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",61,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",62,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",63,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",64,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",65,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",66,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",67,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",68,0.21
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",69,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",70,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",71,0.25
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",72,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",73,0.21
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",74,0.2
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",75,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",76,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",77,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",78,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",79,0.25
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",80,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",81,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",82,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",83,0.21
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",84,0.21
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",85,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",86,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",87,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",88,0.26
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",89,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",90,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",91,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",92,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",93,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",94,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",95,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",96,0.24
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",97,0.22
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",98,0.23
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",99,0.21
blank,500000,500 thousand,2026,"bitcoin will reach 500 thousand by December 31, 2026",100,0.23
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",1,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",2,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",3,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",4,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",5,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",6,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",7,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",8,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",9,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",10,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",11,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",12,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",13,0.09
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",14,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",15,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",16,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",17,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",18,0.06
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",19,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",20,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",21,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",22,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",23,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",24,0.09
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",25,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",26,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",27,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",28,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",29,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",30,0.09
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",31,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",32,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",33,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",34,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",35,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",36,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",37,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",38,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",39,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",40,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",41,0.09
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",42,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",43,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",44,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",45,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",46,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",47,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",48,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",49,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",50,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",51,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",52,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",53,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",54,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",55,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",56,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",57,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",58,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",59,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",60,0.06
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",61,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",62,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",63,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",64,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",65,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",66,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",67,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",68,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",69,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",70,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",71,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",72,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",73,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",74,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",75,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",76,0.09
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",77,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",78,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",79,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",80,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",81,0.07
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",82,0.09
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",83,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",84,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",85,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",86,0.08
blank,1000000,1 million,2026,"bitcoin will reach 1 million by December 31, 2026",87,0.07
